id,ra_deg,dec_deg,magnitude
HIP101076,307.348949,30.368550,4.010
HIP101084,307.363005,56.068224,5.890
HIP101082,307.367152,81.092909,5.960
HIP101090,307.380651,-22.391795,6.130
HIP101093,307.395954,62.994007,4.210
HIP101101,307.413035,-2.885696,4.910
HIP101123,307.474803,-18.583763,5.940
HIP101133,307.500522,45.929652,6.430
HIP101134,307.502993,72.531523,6.230
HIP101138,307.514857,48.951625,4.940
HIP101160,307.574994,10.895950,6.030
HIP101211,307.736826,-29.112712,6.350
HIP101213,307.743051,20.606579,6.210
HIP101214,307.746793,36.935808,6.210
HIP101221,307.767644,-15.056521,6.100
HIP101243,307.828494,49.220067,5.440
HIP101245,307.838559,52.309992,6.200
HIP101260,307.876860,74.954498,5.180
HIP101268,307.901041,34.329986,6.470
HIP101285,307.943591,56.779810,6.140
HIP101300,307.992878,25.804830,6.370
HIP101339,308.085280,2.132817,6.470
HIP101345,308.101023,-9.852603,5.660
HIP101384,308.218198,-24.944145,6.350
HIP101421,308.303286,11.303053,4.030
HIP101427,308.323801,-80.964972,5.760
HIP101467,308.452292,41.772164,6.500
HIP101474,308.475760,35.250813,4.610
HIP101475,308.478614,46.693879,5.780
HIP101477,308.479570,-44.516311,5.120
HIP101483,308.488253,13.027416,5.390
HIP101489,308.499725,4.898599,6.420
HIP101505,308.541653,20.985150,6.490
HIP101507,308.549265,-13.720573,6.110
HIP101552,308.697558,-30.473633,6.420
HIP101556,308.709983,51.854181,6.190
HIP101558,308.731314,-38.089975,6.450
HIP101570,308.775440,-71.188688,6.410
HIP101589,308.827573,14.674299,4.640
HIP101608,308.885040,-16.526082,6.190
HIP101612,308.896096,-60.583115,4.750
HIP101623,308.949109,-44.337493,6.360
HIP101626,308.966014,-69.610914,6.090
HIP101641,309.034933,25.882736,6.400
HIP101684,309.159886,-63.121564,6.340
HIP101692,309.181867,-2.550075,4.910
HIP101716,309.269594,26.461863,5.590
HIP101746,309.326634,0.096904,6.210
HIP101756,309.348384,38.328341,6.210
HIP101765,309.382488,31.572535,6.320
HIP101769,309.388140,14.594736,3.640
HIP101772,309.392274,-47.291016,3.110
HIP101773,309.397888,-61.530446,4.860
HIP101800,309.454965,11.377613,5.420
HIP101808,309.468187,-25.109333,6.380
HIP101810,309.478316,18.269030,6.220
HIP101843,309.577544,-81.289344,5.890
HIP101847,309.584620,-1.105246,4.310
HIP101867,309.631157,21.201156,4.810
HIP101868,309.633051,24.115901,5.060
HIP101870,309.645828,23.680455,5.910
HIP101882,309.683300,13.315122,5.690
HIP101899,309.747771,30.333783,5.680
HIP101900,309.750692,56.004550,6.450
HIP101909,309.770682,15.838088,5.990
HIP101911,309.774408,-4.929461,6.460
HIP101916,309.784834,10.086358,5.070
HIP101919,309.794609,21.817561,6.080
HIP101921,309.805274,-2.412951,6.230
HIP101923,309.818015,-14.954905,5.240
HIP101936,309.854468,0.486302,5.150
HIP101949,309.888875,40.579664,6.070
HIP101958,309.909939,15.912130,3.770
HIP101965,309.966088,-62.908420,6.220
HIP101966,309.966506,11.250260,6.390
HIP101983,310.014889,-60.553080,5.110
HIP101984,310.012099,-18.138818,5.150
HIP101986,310.012531,43.458460,5.970
HIP101997,310.052904,-23.770475,6.360
HIP102011,310.074730,60.506631,6.020
HIP102014,310.082812,-33.431579,5.470
HIP102026,310.134977,-16.123636,5.790
HIP102033,310.151320,29.805869,6.020
HIP102040,310.189008,19.937834,6.430
HIP102057,310.231905,-42.396608,6.250
HIP102066,310.260610,32.307200,5.530
HIP102080,310.317475,14.582883,6.010
HIP102092,310.349488,-31.598734,5.750
HIP102094,310.351172,-26.000096,6.290
HIP102096,310.353215,-42.134024,6.280
HIP102098,310.357996,45.280349,1.250
HIP102155,310.485460,41.716883,5.680
HIP102157,310.487956,-66.760853,5.140
HIP102158,310.492478,17.521806,6.240
HIP102162,310.516846,-76.180661,5.990
HIP102177,310.552633,50.340057,5.410
HIP102208,310.648067,82.531318,5.750
HIP102216,310.665317,60.601177,6.170
HIP102230,310.720820,-39.558890,6.300
HIP102253,310.796296,66.657703,5.590
HIP102258,310.806988,57.113971,6.340
HIP102276,310.850751,35.587777,6.480
HIP102281,310.864576,15.074274,4.430
HIP102333,311.011346,-51.921366,4.510
HIP102358,311.091986,56.488393,5.910
HIP102370,311.137165,69.751547,6.500
HIP102388,311.218559,25.269310,4.920
HIP102395,311.238936,-66.203134,3.420
HIP102414,311.304670,-27.247225,6.500
HIP102422,311.323508,61.844803,3.410
HIP102431,311.337306,57.577991,4.520
HIP102453,311.415576,30.719892,4.220
HIP102485,311.523482,-25.272051,4.130
HIP102487,311.541801,-21.514157,5.910
HIP102488,311.555831,33.972687,2.480
HIP102496,311.577877,-36.120535,6.490
HIP102497,311.583975,-39.199484,5.480
HIP102499,311.587493,52.994528,6.340
HIP102530,311.660647,46.531583,6.300
HIP102531,311.661883,16.122649,5.150
HIP102532,311.664402,16.122851,4.270
HIP102561,311.764699,-2.487070,6.280
HIP102571,311.795135,34.374184,4.930
HIP102585,311.836574,45.579769,6.410
HIP102589,311.852372,36.490657,4.530
HIP102599,311.888493,80.551990,5.360
HIP102618,311.919208,-9.496036,3.780
HIP102624,311.934291,-5.027997,4.430
HIP102631,311.949773,3.306538,6.380
HIP102633,311.951450,6.008113,5.570
HIP102635,311.955280,47.831740,5.600
HIP102642,311.971438,52.405918,6.290
HIP102670,312.077699,-44.197224,6.470
HIP102693,312.123058,-43.989370,5.110
HIP102712,312.178157,51.910349,6.260
HIP102724,312.234524,46.114115,4.810
HIP102770,312.321628,-0.563524,6.240
HIP102771,312.322403,64.042222,6.450
HIP102772,312.323490,-25.781377,5.860
HIP102773,312.324682,-68.776887,5.410
HIP102780,312.335597,-18.036101,6.200
HIP102790,312.371038,-46.226625,4.900
HIP102804,312.406862,50.127118,6.500
HIP102805,312.407778,12.545845,6.010
HIP102819,312.451275,7.864276,6.320
HIP102827,312.477739,46.661365,6.330
HIP102831,312.492033,-33.779871,4.890
HIP102833,312.496549,5.544568,6.200
HIP102843,312.521682,44.060278,5.060
HIP102891,312.675028,-12.545439,5.870
HIP102901,312.696378,-32.055070,6.420
HIP102916,312.753102,-37.913459,5.520
HIP102945,312.857988,-5.626624,5.990
HIP102949,312.867693,28.250465,5.660
HIP102950,312.875202,-51.608215,5.060
HIP102962,312.911536,-62.429698,5.670
HIP102978,312.955314,-26.919152,4.120
HIP102989,312.994892,-33.178015,6.060
HIP102993,313.001627,32.848830,6.420
HIP103004,313.031417,27.096530,4.560
HIP103005,313.036239,-5.507105,5.550
HIP103045,313.163826,-8.983560,4.730
HIP103071,313.255471,-23.783665,6.320
HIP103077,313.273624,-11.573348,6.380
HIP103079,313.280660,29.648622,6.360
HIP103089,313.311581,44.387242,4.800
HIP103094,313.327440,45.181640,5.480
HIP103103,313.354282,-30.719089,6.350
HIP103127,313.417834,-39.810581,5.340
HIP103145,313.474378,33.438141,5.470
HIP103154,313.493474,-6.889625,6.440
HIP103168,313.527278,-27.925365,6.410
HIP103200,313.640161,28.057590,5.030
HIP103206,313.646390,-50.727458,6.230
HIP103219,313.685496,75.925881,5.990
HIP103226,313.698789,-17.923019,5.780
HIP103227,313.702766,-58.454337,3.670
HIP103294,313.903009,13.721451,5.190
HIP103298,313.910951,12.568713,5.540
HIP103301,313.919940,4.532806,6.040
HIP103312,313.957484,47.417628,5.680
HIP103346,314.070933,56.887555,6.230
HIP103359,314.106574,50.728442,5.830
HIP103360,314.108018,49.195897,5.920
HIP103371,314.144908,44.924706,5.960
HIP103389,314.197966,-26.296857,5.700
HIP103401,314.225089,-9.697630,5.490
HIP103413,314.293478,41.166960,3.940
HIP103414,314.294157,0.463315,6.060
HIP103460,314.419743,-16.031526,5.890
HIP103511,314.568114,22.325878,5.300
HIP103519,314.582053,44.472224,5.550
HIP103527,314.607706,10.839033,5.510
HIP103530,314.625248,50.461816,5.590
HIP103532,314.629075,41.939927,6.170
HIP103545,314.673920,-14.483270,5.950
HIP103569,314.767818,4.292375,5.300
HIP103571,314.770458,4.293504,5.240
HIP103596,314.852731,42.324513,6.470
HIP103598,314.856301,59.438707,5.540
HIP103616,314.900649,-19.035436,6.260
HIP103632,314.956549,47.520969,4.740
HIP103646,314.999612,-36.130069,6.100
HIP103652,315.016947,7.516248,5.980
HIP103673,315.088599,-51.264336,5.760
HIP103675,315.115232,19.329142,5.690
HIP103682,315.141352,-4.731282,6.210
HIP103693,315.181080,-53.739239,6.260
HIP103703,315.215445,-17.531026,6.070
HIP103732,315.295595,46.155798,5.380
HIP103734,315.303565,36.025963,6.010
HIP103738,315.322737,-32.257768,4.670
HIP103752,315.366442,-68.209554,6.360
HIP103777,315.438786,-26.881175,6.040
HIP103810,315.537641,56.669622,5.830
HIP103822,315.587344,39.509043,6.500
HIP103828,315.600777,44.790949,6.180
HIP103836,315.614553,-38.532218,5.930
HIP103871,315.702596,45.848861,6.500
HIP103882,315.741232,-38.632248,5.320
HIP103889,315.748493,-0.924736,6.500
HIP103891,315.757665,14.730061,6.330
HIP103892,315.761787,1.531671,6.240
HIP103894,315.770320,38.657370,6.100
HIP103902,315.792742,-27.731862,6.250
HIP103929,315.859359,50.352251,6.370
HIP103949,315.930735,46.862726,6.320
HIP103956,315.948894,53.286136,5.930
HIP103963,315.967207,41.627782,6.340
HIP103981,316.019840,-5.823118,5.530
HIP104019,316.100950,-19.855171,4.820
HIP104031,316.144485,5.502866,5.630
HIP104041,316.173586,2.942316,6.410
HIP104043,316.179768,-77.026486,5.130
HIP104048,316.189762,2.269285,6.340
HIP104060,316.232848,43.927855,3.720
HIP104085,316.309560,-54.727318,5.170
HIP104101,316.360471,5.957323,5.940
HIP104105,316.372431,78.126603,5.910
HIP104139,316.487384,-17.233315,4.080
HIP104148,316.505032,-30.125625,5.690
HIP104171,316.596236,71.430943,5.880
HIP104172,316.598174,26.924222,6.130
HIP104174,316.602782,-32.341555,5.200
HIP104177,316.606592,-41.386053,5.550
HIP104185,316.626049,31.184622,5.770
HIP104194,316.650461,47.648396,4.560
HIP104202,316.666704,3.803489,6.480
HIP104214,316.761129,38.773404,5.200
HIP104217,316.766209,38.765196,6.050
HIP104234,316.781734,-25.006172,4.490
HIP104281,316.890543,15.658234,6.270
HIP104296,316.935824,-45.379521,6.450
HIP104297,316.936460,-17.456245,6.180
HIP104357,317.117176,6.989370,6.140
HIP104364,317.136149,-63.928227,5.750
HIP104365,317.140242,-21.194105,5.300
HIP104371,317.162241,30.205484,5.600
HIP104382,317.202278,-88.956462,5.450
HIP104440,317.352510,-73.175082,5.670
HIP104441,317.343344,-36.706911,6.470
HIP104452,317.388407,-20.557659,6.250
HIP104459,317.399223,-11.371809,4.500
HIP104481,317.492926,2.943928,6.440
HIP104516,317.565129,53.563073,5.750
HIP104521,317.585782,10.130461,4.700
HIP104537,317.628945,47.692197,6.460
HIP104538,317.630473,10.049049,6.070
HIP104557,317.696447,-9.354506,6.270
HIP104597,317.837857,-72.544577,6.180
HIP104634,317.922533,-14.472377,6.470
HIP104642,317.950952,59.986584,5.640
HIP104680,318.057644,-40.270977,5.830
HIP104732,318.234164,30.226415,3.210
HIP104738,318.264435,-39.425764,5.250
HIP104750,318.323007,-27.620163,5.410
HIP104752,318.329308,-36.423500,5.970
HIP104755,318.336162,-70.126417,5.060
HIP104756,318.339825,81.231005,6.120
HIP104765,318.360109,36.633267,6.070
HIP104771,318.370221,15.982226,6.270
HIP104788,318.427252,64.403176,6.380
HIP104822,318.542882,29.900953,6.180
HIP104858,318.620371,10.004747,4.470
HIP104872,318.654643,0.092163,6.380
HIP104887,318.699585,38.048335,3.740
HIP104914,318.777585,-17.345284,6.050
HIP104925,318.810849,-40.506020,6.200
HIP104962,318.904929,47.973974,6.450
HIP104963,318.908041,-20.651712,5.170
HIP104968,318.927437,77.012404,5.920
HIP104974,318.937029,-15.171463,5.310
HIP104978,318.941502,-53.263188,5.730
HIP104980,318.945193,-36.210755,6.130
HIP104987,318.956406,5.247151,3.920
HIP105017,319.071513,44.238301,6.360
HIP105019,319.074005,-9.214630,6.450
HIP105034,319.123419,42.251671,6.230
HIP105046,319.164635,-1.607884,6.480
HIP105064,319.258958,53.997983,6.120
HIP105079,319.306339,-13.279034,6.410
HIP105080,319.309555,55.798099,6.000
HIP105091,319.328254,58.611465,6.420
HIP105101,319.346692,42.683588,6.170
HIP105102,319.353979,39.394654,4.220
HIP105138,319.479587,34.896948,4.410
HIP105140,319.484972,-32.172702,4.710
HIP105143,319.488811,-17.985143,5.400
HIP105148,319.502272,-64.681790,6.320
HIP105164,319.546227,-4.519377,5.830
HIP105186,319.613311,43.945878,5.040
HIP105193,319.635002,61.184369,6.430
HIP105199,319.646847,62.585928,2.450
HIP105224,319.716938,11.203487,5.970
HIP105228,319.724039,-28.766311,6.400
HIP105229,319.730482,41.040483,6.150
HIP105259,319.815325,58.623478,5.510
HIP105269,319.842418,38.237448,5.890
HIP105268,319.842658,64.871894,5.190
HIP105282,319.869945,49.510309,5.750
HIP105319,319.967767,-53.449921,4.390
HIP105334,320.039531,-45.021871,6.150
HIP105344,320.058662,22.026227,6.290
HIP105370,320.138832,60.756259,6.110
HIP105382,320.190861,-40.809335,4.800
HIP105390,320.209036,32.451888,6.450
HIP105406,320.255758,40.343528,6.390
HIP105411,320.270215,23.855082,5.580
HIP105412,320.267890,-4.560044,5.870
HIP105413,320.270406,7.354371,5.810
HIP105425,320.319138,-49.939440,6.400
HIP105432,320.341536,32.612628,6.050
HIP105497,320.502124,49.389300,5.680
HIP105502,320.522479,19.804969,4.080
HIP105515,320.561877,-16.834503,4.280
HIP105558,320.675549,30.309938,6.070
HIP105570,320.723775,6.811222,5.160
HIP105574,320.734190,-9.319502,5.990
HIP105576,320.752344,-22.669045,5.630
HIP105637,320.951570,37.351431,6.460
HIP105646,320.983357,-25.202654,6.470
HIP105652,320.996182,24.274268,5.700
HIP105660,321.031356,25.312489,6.200
HIP105662,321.032858,-22.747192,6.380
HIP105665,321.039914,-20.852803,5.380
HIP105668,321.048572,-12.878042,5.480
HIP105678,321.069950,-69.733937,6.280
HIP105685,321.087306,-46.614813,6.300
HIP105689,321.096673,24.528320,6.350
HIP105695,321.102875,10.174400,6.330
HIP105696,321.103653,-41.006697,5.760
HIP105703,321.142076,26.174607,5.670
HIP105727,321.207840,80.524742,5.970
HIP105729,321.215261,-3.398727,6.380
HIP105761,321.304399,-9.749799,5.710
HIP105767,321.320564,-3.557261,5.480
HIP105768,321.325505,-71.799025,6.090
HIP105769,321.333270,46.714696,5.590
HIP105811,321.445998,36.667321,5.930
HIP105819,321.465308,0.534442,6.450
HIP105841,321.564346,-54.660174,6.100
HIP105854,321.596757,-37.829509,5.640
HIP105858,321.612007,-65.360304,4.210
HIP105860,321.611711,19.375767,6.080
HIP105864,321.617703,1.102169,6.120
HIP105881,321.666759,-22.411193,3.770
HIP105891,321.687536,52.898574,6.010
HIP105898,321.715668,48.835360,5.290
HIP105913,321.756318,-42.547824,5.500
HIP105928,321.811560,-21.196460,5.780
HIP105942,321.839048,37.116818,5.300
HIP105949,321.855057,59.749957,6.110
HIP105966,321.917237,27.608743,5.390
HIP105972,321.942109,66.808943,5.420
HIP106003,322.035491,32.225914,5.750
HIP106021,322.103541,8.195444,6.390
HIP106032,322.165209,70.560780,3.230
HIP106039,322.181877,-21.807220,4.500
HIP106044,322.188546,-69.505728,5.470
HIP106052,322.219913,55.418806,6.140
HIP106062,322.249329,22.179532,5.840
HIP106064,322.249579,17.905913,6.420
HIP106065,322.251362,-53.706100,6.390
HIP106093,322.362704,46.541351,5.220
HIP106103,322.393773,6.581354,6.410
HIP106140,322.487251,23.638864,4.520
HIP106171,322.584932,52.958121,6.020
HIP106227,322.747025,60.459408,5.530
HIP106243,322.790251,12.137359,6.100
HIP106267,322.864433,52.619844,6.170
HIP106278,322.889899,-5.571221,2.900
HIP106306,322.959041,23.845231,6.430
HIP106320,323.014558,-84.810288,6.420
HIP106327,323.024664,-41.179231,5.290
HIP106340,323.060663,-33.944653,5.970
HIP106363,323.139138,-24.590372,6.430
HIP106393,323.235961,49.977716,5.770
HIP106419,323.323277,-52.737876,6.430
HIP106420,323.324495,45.853985,6.270
HIP106424,323.338798,-80.039524,6.470
HIP106429,323.347814,-44.848717,5.570
HIP106474,323.478332,-82.683102,6.350
HIP106481,323.494992,45.591146,3.980
HIP106500,323.571229,-42.924740,6.320
HIP106518,323.614469,51.698452,6.170
HIP106527,323.641654,22.754128,6.450
HIP106544,323.678302,1.829077,6.410
HIP106550,323.691587,18.329013,6.470
HIP106551,323.695039,38.534741,4.870
HIP106559,323.712493,-20.083947,5.700
HIP106564,323.720957,-29.696228,6.420
HIP106590,323.817101,-23.454418,6.390
HIP106592,323.823349,-3.983340,5.790
HIP106595,323.830760,28.197362,6.250
HIP106604,323.858348,68.219406,6.470
HIP106605,323.862742,24.452081,6.220
HIP106642,324.011010,45.374605,5.960
HIP106643,324.020369,15.081338,6.500
HIP106654,324.046574,-26.171695,5.730
HIP106661,324.057829,30.055862,6.360
HIP106703,324.203945,-33.047910,6.100
HIP106711,324.237390,40.413613,5.040
HIP106723,324.270225,-19.466005,4.510
HIP106752,324.366140,44.696354,6.190
HIP106758,324.390492,-0.390766,6.220
HIP106771,324.411644,54.042187,6.160
HIP106783,324.432279,6.618376,6.190
HIP106786,324.438804,-7.854381,4.680
HIP106787,324.440051,19.318706,5.460
HIP106801,324.480075,62.081919,4.760
HIP106818,324.512321,-64.824235,6.220
HIP106856,324.633908,5.771953,5.660
HIP106872,324.688154,25.498864,6.180
HIP106881,324.736990,-79.442781,6.170
HIP106886,324.740062,57.489000,5.740
HIP106897,324.755897,20.265443,5.770
HIP106907,324.776089,-33.679171,6.280
HIP106938,324.867325,-10.577281,6.070
HIP106944,324.888359,2.242938,5.100
HIP106978,324.998624,-52.358961,6.200
HIP106985,325.024155,-16.662472,3.690
HIP106999,325.046847,43.273957,5.090
HIP107030,325.140677,-55.737908,6.330
HIP107041,325.180543,54.872171,6.160
HIP107089,325.370981,-77.391815,3.730
HIP107095,325.386004,-14.049883,5.160
HIP107097,325.392580,40.804871,6.070
HIP107119,325.482525,71.312113,4.550
HIP107128,325.503610,-23.263561,5.240
HIP107129,325.504564,35.510214,5.980
HIP107136,325.523657,51.189606,4.690
HIP107140,325.534821,45.765551,6.110
HIP107144,325.542092,1.285192,5.660
HIP107151,325.564463,5.680094,5.300
HIP107162,325.595868,41.077007,5.730
HIP107173,325.637455,10.824221,6.060
HIP107186,325.661734,49.600233,6.100
HIP107188,325.665730,-18.866390,4.720
HIP107197,325.688983,59.270855,6.100
HIP107230,325.766042,72.319785,5.180
HIP107232,325.768292,-14.399559,5.880
HIP107235,325.776819,41.154880,5.510
HIP107238,325.807025,-19.621053,6.230
HIP107253,325.857190,38.283553,5.690
HIP107259,325.876979,58.780025,4.230
HIP107271,325.915502,7.528241,6.470
HIP107297,325.991955,22.814969,6.430
HIP107299,325.994607,-57.325634,6.490
HIP107302,326.003859,-14.749294,5.960
HIP107310,326.037836,28.740845,4.490
HIP107315,326.046719,9.875021,2.380
HIP107344,326.123506,-38.553723,6.280
HIP107348,326.127961,17.349938,4.340
HIP107350,326.132284,14.771104,5.960
HIP107354,326.161761,25.645135,4.140
HIP107374,326.221963,62.460546,5.940
HIP107380,326.236974,-33.026473,4.350
HIP107382,326.251162,-9.082440,5.100
HIP107398,326.301631,52.267571,6.400
HIP107409,326.328777,-49.498410,6.460
HIP107418,326.362153,61.120792,4.250
HIP107423,326.370356,-71.008933,6.020
HIP107445,326.436248,35.857392,6.440
HIP107472,326.518258,22.948863,5.290
HIP107487,326.567921,-9.275877,6.000
HIP107502,326.601065,25.563901,6.280
HIP107517,326.633973,-11.366022,5.570
HIP107533,326.698406,49.309556,4.230
HIP107555,326.753368,70.150697,6.450
HIP107556,326.762182,-16.129467,2.850
HIP107558,326.770624,17.193938,6.180
HIP107575,326.808226,2.686103,5.630
HIP107586,326.855284,60.692675,5.530
HIP107596,326.909808,-5.916686,6.170
HIP107608,326.933674,-30.898299,5.020
HIP107637,327.034777,36.580344,6.250
HIP107649,327.067243,-47.305787,5.570
HIP107664,327.122536,38.648563,6.100
HIP107710,327.283411,66.791544,6.490
HIP107723,327.329223,61.272590,6.180
HIP107734,327.361963,20.462452,6.270
HIP107749,327.417031,41.148746,6.480
HIP107750,327.420849,-12.722712,6.310
HIP107763,327.461381,30.174023,5.070
HIP107773,327.500473,-64.712819,5.620
HIP107788,327.536939,17.285531,5.340
HIP107797,327.554227,-16.844955,6.380
HIP107835,327.696196,-69.629451,5.520
